Finnish	3	237814850	4148
			18)	ta 	2906	1609	5.387906E-6
			19)	tay	3110	1083	3.6265399E-6
			20)	tab	3655	438	1.4666892E-6
			21)	tad	3988	254	8.505458E-7
			22)	ta”	4077	221	7.400418E-7
		2)	tä	0	0	0.0
			1)	tä_	4	1825087	0.0061114966
			2)	täm	96	456924	0.0015300582
			3)	tää	111	418169	0.0014002831
			4)	täv	160	298888	0.001000858
			5)	tän	305	199358	6.675713E-4
			6)	täi	464	137274	4.5967646E-4
			7)	täy	517	121646	4.0734446E-4
			8)	täs	572	109391	3.663073E-4
			9)	tär	584	106607	3.569848E-4
			10)	täl	707	86603	2.899993E-4
			11)	tät	919	57713	1.9325806E-4
			12)	täh	1099	43449	1.4549356E-4
			13)	täk	1454	21931	7.343827E-5
			14)	täj	1522	18908	6.3315434E-5
			15)	täe	1862	10304	3.450403E-5
			16)	täp	2920	1569	5.253962E-6
			17)	täa	3040	1240	4.152271E-6
			18)	täo	3732	392	1.3126534E-6
		3)	tt	0	0	0.0
			1)	ttä	13	1225386	0.004103334
			2)	tta	14	1207489	0.0040434045
			3)	tte	89	486719	0.0016298299
			4)	tti	150	322812	0.00108097
			5)	ttu	311	197074	6.5992307E-4
			6)	tty	383	167027	5.593075E-4
			7)	tto	542	115895	3.8808663E-4
			8)	ttö	761	78605	2.6321714E-4
		4)	te	0	0	0.0
			1)	ten	43	709942	0.0023773157
			2)	tel	62	576533	0.0019305816
			3)	tei	88	489467	0.0016390319
			4)	tet	98	443720	0.0014858432
			5)	tee	145	337276	0.0011294043
			6)	teh	377	169084	5.6619564E-4
			7)	tek	430	145248	4.8637827E-4
			8)	ter	681	90687	3.0367498E-4
			9)	te_	685	90368	3.026068E-4
			10)	teu	1020	49641	1.6622813E-4
			11)	tey	1207	35418	1.1860091E-4
			12)	teo	1213	34833	1.16641975E-4
			13)	teg	1227	33886	1.13470844E-4
			14)	tea	1396	24587	8.233216E-5
			15)	tem	1455	21916	7.338804E-5
			16)	tes	1495	20247	6.7799214E-5
			17)	tej	1775	11874	3.976134E-5
			18)	tev	2033	7650	2.5616831E-5
			19)	ted	2713	2262	7.5745456E-6
			20)	tep	2782	1987	6.653679E-6
			21)	teä	2801	1928	6.4561114E-6
		5)	ti	0	0	0.0
			1)	ti_	68	558381	0.0018697977
			2)	tin	183	277710	9.2994125E-4
			3)	tii	210	257540	8.623999E-4
			4)	tie	230	239187	8.009429E-4
			5)	tio	251	228385	7.6477125E-4
			6)	tis	386	166202	5.565449E-4
			7)	til	445	140994	4.7213328E-4
			8)	tia	697	88601	2.966898E-4
			9)	tim	792	72312	2.4214436E-4
			10)	tik	1135	40976	1.3721245E-4
			11)	tit	1249	32579	1.0909422E-4
			12)	tiv	1326	28322	9.4839204E-5
			13)	tiö	1655	15069	5.0460138E-5
			14)	tiu	1786	11578	3.8770155E-5
			15)	tij	1787	11569	3.8740018E-5
			16)	tir	1864	10284	3.443706E-5
			17)	tiä	1958	8892	2.97758E-5
			18)	tip	2031	7712	2.5824445E-5
			19)	tif	2136	6528	2.1859696E-5
			20)	tiy	2656	2520	8.438486E-6
			21)	tih	2698	2339	7.832388E-6
			22)	tib	3383	704	2.3574182E-6
			23)	tid	3548	529	1.7714124E-6
		6)	to	0	0	0.0
			1)	toi	79	521242	0.0017454339
			2)	ton	523	120542	4.036476E-4
			3)	tot	620	99673	3.3376555E-4
			4)	tod	633	97383	3.2609724E-4
			5)	tom	699	88222	2.9542067E-4
			6)	toj	762	78599	2.6319706E-4
			7)	to_	840	67153	2.2486891E-4
			8)	toa	842	66846	2.2384088E-4
			9)	tos	922	57543	1.926888E-4
			10)	tor	924	57418	1.9227024E-4
			11)	tok	957	55139	1.8463876E-4
			12)	tol	1317	28845	9.659053E-5
			13)	tou	1332	28137	9.4219715E-5
			14)	too	1360	26679	8.9337445E-5
			15)	tov	1715	13243	4.4345583E-5
			16)	toe	1808	11199	3.7501035E-5
			17)	top	1838	10670	3.572962E-5
			18)	toy	2316	4742	1.5879088E-5
			19)	toh	2788	1977	6.6201933E-6
			20)	tog	3087	1126	3.7705297E-6
			21)	toä	3466	607	2.0326036E-6
		7)	tu	0	0	0.0
			1)	tuk	142	341085	0.0011421591
			2)	tus	157	302694	0.0010136028
			3)	tun	348	179780	6.020123E-4
			4)	tul	387	165968	5.5576133E-4
			5)	tuu	424	146337	4.9002486E-4
			6)	tuo	502	126833	4.2471368E-4
			7)	tu_	626	98784	3.3078864E-4
			8)	tum	673	91625	3.06816E-4
			9)	tut	674	91508	3.064242E-4
			10)	tur	729	83338	2.790661E-4
			11)	tuv	808	70793	2.3705783E-4
			12)	tui	848	65371	2.189017E-4
			13)	tua	878	62086	2.0790152E-4
			14)	tuj	1136	40863	1.3683407E-4
			15)	tue	1274	31254	1.04657316E-4
			16)	tuh	1545	18290	6.124599E-5
			17)	tup	2233	5438	1.8209717E-5
			18)	tug	3022	1305	4.36993E-6
			19)	tub	3422	658	2.2033823E-6
			20)	tuy	3851	322	1.078251E-6
		8)	ty	0	0	0.0
			1)	työ	285	208931	6.996275E-4
			2)	tys	435	143971	4.821021E-4
			3)	tyi	526	119840	4.012969E-4
			4)	tyk	556	113412	3.7977204E-4
			5)	tym	732	82948	2.7776012E-4
			6)	tyy	768	77559	2.597145E-4
			7)	tyv	778	75135	2.5159746E-4
			8)	ty_	939	56625	1.8961479E-4
			9)	tyn	952	55557	1.8603848E-4
			10)	tyä	1184	37204	1.2458152E-4
			11)	tyt	1451	22013	7.371285E-5
			12)	tyj	1457	21857	7.319047E-5
			13)	tyh	2286	4992	1.6716238E-5
			14)	tyl	2473	3556	1.1907641E-5
			15)	tye	2526	3213	1.07590695E-5
			16)	tyr	2973	1423	4.7650656E-6
			17)	typ	2979	1409	4.718185E-6
			18)	tya	3557	522	1.7479721E-6
		9)	tk	0	0	0.0
			1)	tka	302	199897	6.693762E-4
			2)	tki	870	62529	2.0938496E-4
			3)	tku	1226	34002	1.13859285E-4
			4)	tkä	1254	32368	1.0838766E-4
			5)	tke	1335	28061	9.396522E-5
			6)	tko	1684	14255	4.773437E-5
			7)	tkö	2840	1795	6.010747E-6
		10)	ts	0	0	0.0
			1)	tse	486	131008	4.3869411E-4
			2)	tsi	1323	28541	9.557255E-5
			3)	tso	1386	25275	8.4636005E-5
			4)	tsu	1928	9208	3.083396E-5
			5)	tsa	2197	5833	1.9532416E-5
			6)	tsä	2352	4409	1.4764002E-5
			7)	ts_	4021	241	8.070139E-7
		11)	tö	0	0	0.0
			1)	tös	881	61741	2.0674625E-4
			2)	töö	885	61381	2.0554075E-4
			3)	tön	913	58096	1.9454058E-4
			4)	tök	1058	46505	1.557269E-4
			5)	tö_	1092	43801	1.4667228E-4
			6)	töm	1110	42524	1.4239611E-4
			7)	töä	1141	40426	1.3537073E-4
			8)	töj	1143	40238	1.3474119E-4
			9)	töi	1729	12942	4.333765E-5
			10)	töt	1884	9810	3.284982E-5
			11)	töl	1975	8657	2.8988878E-5
			12)	töv	2285	4992	1.6716238E-5
			13)	töp	2304	4863	1.6284268E-5
			14)	töa	2399	4098	1.3722585E-5
			15)	tör	2455	3691	1.2359703E-5
			16)	töo	2706	2304	7.715187E-6
			17)	töe	2798	1935	6.4795518E-6
			18)	töy	2925	1542	5.1635498E-6
			19)	töh	3491	585	1.9589343E-6
			20)	töu	4061	228	7.6348203E-7
		12)	tr	0	0	0.0
			1)	tra	1179	37382	1.2517757E-4
			2)	tro	1869	10116	3.3874494E-5
			3)	tru	2176	6068	2.0319338E-5
			4)	tri	2451	3729	1.248695E-5
			5)	tre	2579	2890	9.67747E-6
		13)	tl	0	0	0.0
			1)	tla	2398	4121	1.3799603E-5
		14)	tn	0	0	0.0
			1)	tni	2576	2924	9.791323E-6
			2)	tnä	3629	458	1.5336614E-6
			3)	tna	4119	208	6.9650997E-7
		15)	tj	0	0	0.0
			1)	tju	2819	1863	6.238452E-6
		16)	th	0	0	0.0
			1)	the	3030	1274	4.2661236E-6
			2)	tha	3506	572	1.9154024E-6
			3)	thä	4087	218	7.2999603E-7
		17)	tp	0	0	0.0
			1)	tpa	3224	893	2.9903047E-6
		18)	tš	0	0	0.0
			1)	tše	3294	797	2.6688385E-6
		19)	tm	0	0	0.0
			1)	tma	3696	408	1.366231E-6
		20)	tv	0	0	0.0
			1)	tvi	3733	391	1.3093047E-6
		21)	tc	0	0	0.0
			1)	tch	4083	219	7.333446E-7
	3)	i	0	0	0.0
		1)	in	0	0	0.0
			1)	in_	3	1868974	0.0062584565
			2)	ine	87	490331	0.0016419251
			3)	int	188	274528	9.19286E-4
			4)	inn	283	212204	7.105875E-4
			5)	ino	401	157494	5.273853E-4
			6)	ina	484	131821	4.4141652E-4
			7)	ink	635	97248	3.256452E-4
			8)	inu	798	71488	2.3938512E-4
			9)	inv	833	68049	2.2786926E-4
			10)	inä	834	67943	2.275143E-4
			11)	ini	847	65459	2.1919637E-4
			12)	ins	895	60475	2.0250691E-4
			13)	ing	1506	19756	6.615505E-5
			14)	inh	1779	11715	3.9228915E-5
			15)	inp	1863	10304	3.450403E-5
			16)	inf	1965	8779	2.9397408E-5
			17)	inj	2012	8105	2.7140448E-5
			18)	inl	2142	6470	2.1665477E-5
			19)	iny	2541	3116	1.0434254E-5
			20)	inm	2565	2975	9.962101E-6
			21)	ind	2603	2788	9.335912E-6
			22)	inr	3194	947	3.1711295E-6
			23)	inö	3825	337	1.1284801E-6
			24)	in 	4073	223	7.4673903E-7
		2)	is	0	0	0.0
			1)	ist	5	1779871	0.005960086
			2)	ise	11	1256706	0.0042082127
			3)	isi	30	848072	0.0028398586
			4)	iss	59	596496	0.0019974299
			5)	isu	179	281452	9.424717E-4
			6)	isä	351	178284	5.970028E-4
			7)	isa	420	147627	4.9434457E-4
			8)	isk	779	75096	2.5146687E-4
			9)	iso	929	57064	1.9108482E-4
			10)	isy	938	56675	1.8978222E-4
			11)	isö	967	54177	1.814174E-4
			12)	ism	1118	42024	1.407218E-4
			13)	is_	1158	39210	1.3129882E-4
			14)	isv	1492	20418	6.8371824E-5
			15)	isp	1643	15316	5.1287243E-5
			16)	ish	2071	7154	2.3955923E-5
			17)	isl	2097	6902	2.3112076E-5
			18)	isj	2126	6684	2.2382079E-5
			19)	isr	2164	6223	2.0838372E-5
			20)	isd	2632	2620	8.773346E-6
			21)	isn	2692	2384	7.983075E-6
		3)	it	0	0	0.0
			1)	itt	22	942291	0.003155361
			2)	itä	74	543432	0.0018197394
			3)	ite	99	442671	0.0014823306
			4)	ita	140	342593	0.0011472089
			5)	ity	209	257689	8.628988E-4
			6)	itu	297	201651	6.7524967E-4
			7)	its	415	149875	5.018723E-4
			8)	iti	549	115031	3.8519345E-4
			9)	ito	693	89144	2.985081E-4
			10)	it_	1071	45293	1.5166838E-4
			11)	itk	1287	30034	1.0057202E-4
			12)	itö	2843	1779	5.9571694E-6
			13)	itr	3101	1104	3.6968604E-6
		4)	ia	0	0	0.0
			1)	ia_	50	656839	0.0021994947
			2)	iaa	426	145955	4.8874575E-4
			3)	ian	544	115648	3.8725953E-4
			4)	ias	793	72310	2.4213767E-4
			5)	ial	1016	50218	1.6816027E-4
			6)	iak	1450	22070	7.390372E-5
			7)	iat	1682	14357	4.807593E-5
			8)	iai	1748	12508	4.188436E-5
			9)	iam	1834	10729	3.5927187E-5
			10)	iar	2080	7060	2.3641154E-5
			11)	iav	2425	3913	1.3103094E-5
			12)	iap	2492	3413	1.14287905E-5
			13)	iaj	2786	1983	6.640285E-6
			14)	iah	3136	1032	3.4557609E-6
			15)	iay	3222	896	3.0003505E-6
			16)	iag	3478	600	2.0091634E-6
			17)	iao	3652	441	1.4767351E-6
			18)	iau	4002	250	8.371514E-7
			19)	iab	4067	225	7.5343627E-7
			20)	ia 	4121	208	6.9650997E-7
		5)	il	0	0	0.0
			1)	ill	56	619351	0.0020739622
			2)	ila	447	140721	4.7121913E-4
			3)	ilm	448	140717	4.712057E-4
			4)	ilt	900	59644	1.9972422E-4
			5)	ilu	963	54485	1.8244877E-4
			6)	ilj	1078	44884	1.5029882E-4
			7)	ili	1174	37971	1.271499E-4
			8)	ilp	1218	34654	1.16042575E-4
			9)	ilö	1220	34515	1.1557712E-4
			10)	ily	1447	22268	7.456675E-5
			11)	ile	1486	20626	6.906834E-5
			12)	ilo	1518	19061	6.382777E-5
			13)	ilä	2262	5229	1.7509858E-5
			14)	ilk	2767	2046	6.851247E-6
			15)	ilv	3586	495	1.6575598E-6
		6)	ii	0	0	0.0
			1)	iin	83	501596	0.0016796471
			2)	iit	124	391617	0.0013113709
			3)	iik	374	169596	5.679101E-4
			4)	iis	608	101932	3.4133004E-4
			5)	iiv	714	85138	2.8509359E-4
			6)	iid	920	57680	1.9314757E-4
			7)	iih	936	56689	1.898291E-4
			8)	iim	1000	51404	1.7213172E-4
			9)	iir	1007	51076	1.7103337E-4
			10)	iil	1264	31820	1.0655263E-4
			11)	iip	1439	22472	7.524986E-5
			12)	ii_	1503	19877	6.6560235E-5
			13)	iia	1577	17014	5.6973175E-5
			14)	iio	3164	994	3.328514E-6
			15)	iib	3475	601	2.012512E-6
		7)	id	0	0	0.0
			1)	ide	93	466491	0.0015620943
			2)	idä	352	178222	5.967952E-4
			3)	ida	656	94252	3.1561276E-4
			4)	ido	1725	13004	4.3545268E-5
			5)	idi	1777	11747	3.9336068E-5
			6)	idu	2348	4459	1.4931432E-5
			7)	ids	3073	1147	3.8408507E-6
			8)	idy	3781	358	1.1988008E-6
		8)	ie	0	0	0.0
			1)	ien	116	404008	0.0013528634
			2)	iel	192	272029	9.109178E-4
			3)	iet	247	230402	7.7152543E-4
			4)	ies	410	152449	5.1049155E-4
			5)	ied	825	68907	2.3074236E-4
			6)	iem	1339	27685	9.270614E-5
			7)	ieh	1428	23069	7.724898E-5
			8)	ier	1667	14845	4.971005E-5
			9)	iev	2330	4605	1.5420328E-5
			10)	ie_	2454	3712	1.2430024E-5
			11)	iek	2940	1511	5.0597428E-6
			12)	iep	3001	1354	4.534012E-6
			13)	iej	3221	896	3.0003505E-6
			14)	iey	3539	539	1.8048984E-6
			15)	iea	3793	353	1.1820578E-6
			16)	ieu	3884	304	1.017976E-6
		9)	io	0	0	0.0
			1)	ion	147	333147	0.0011155779
			2)	ioi	238	235023	7.869993E-4
			3)	io_	639	96940	3.2461382E-4
			4)	iot	780	74449	2.4930033E-4
			5)	iok	930	57037	1.9099441E-4
			6)	ioo	1109	42547	1.4247312E-4
			7)	ios	1263	31897	1.0681047E-4
			8)	iol	1413	23662	7.9234705E-5
			9)	iop	1907	9450	3.1644322E-5
			10)	iom	1963	8808	2.9494517E-5
			11)	ior	2261	5233	1.7523253E-5
			12)	iov	2442	3782	1.2664426E-5
			13)	ioe	2600	2795	9.359353E-6
			14)	ioa	2893	1658	5.551988E-6
			15)	ioh	2917	1574	5.270705E-6
			16)	ioj	3281	814	2.725765E-6
			17)	ioy	3879	308	1.0313705E-6
		10)	ik	0	0	0.0
			1)	ikk	149	326142	0.0010921209
			2)	ike	165	293041	9.812787E-4
			3)	ika	257	225483	7.550536E-4
			4)	iks	562	111884	3.7465538E-4
			5)	ikä	650	94936	3.179032E-4
			6)	iko	722	84153	2.817952E-4
			7)	iku	784	73785	2.4707685E-4
			8)	iki	1041	47747	1.5988587E-4
			9)	ikl	1598	16367	5.4806627E-5
			10)	ikö	1843	10634	3.560907E-5
			11)	ikt	1875	9941	3.328849E-5
			12)	iky	2364	4353	1.457648E-5
			13)	ikr	2647	2583	8.649448E-6
			14)	ikv	3899	299	1.001233E-6
		11)	im	0	0	0.0
			1)	imi	152	312158	0.001045294
			2)	imm	333	187388	6.274885E-4
			3)	imu	354	177752	5.9522135E-4
			4)	ime	356	177176	5.932925E-4
			5)	ima	578	107666	3.6053098E-4
			6)	imp	1540	18432	6.17215E-5
			7)	imä	1573	17139	5.739175E-5
			8)	imy	1926	9257	3.0998042E-5
			9)	imo	1961	8835	2.958493E-5
